File,Left Context,Hit,Right Context,Full Passage,Year
JSS_Students_Perception_of_Scrum_in_a_Course_Project_2021_IEEE_cleaned.txt,"known benefits of coaching, effective agile coaching approaches have been proven difficult to be applied even within academia [24]. Agile coaching involves taking into account important ",challenges ,"inside and outside the teams of students, removing impediments and promoting the implementation of agile concepts by teachers, team leaders, and Scrum Masters [23]. While ","known benefits of coaching, effective agile coaching approaches have been proven difficult to be applied even within academia [24]. Agile coaching involves taking into account important challenges inside and outside the teams of students, removing impediments and promoting the implementation of agile concepts by teachers, team leaders, and Scrum Masters [23]. While ",2021
JSS_Students_Perception_of_Scrum_in_a_Course_Project_2021_IEEE_cleaned.txt,"for the presentation (Q22). In order to avoid students just tick the same Likert score as they complete the survey [26], we inverted the direction of ",negative ,"query items (Q1, Q3, Q5, Q10, Q12, Q14, Q17, Q20, and Q21). Table I shows the grouping of items organized according to the 5 events ","for the presentation (Q22). In order to avoid students just tick the same Likert score as they complete the survey [26], we inverted the direction of negative query items (Q1, Q3, Q5, Q10, Q12, Q14, Q17, Q20, and Q21). Table I shows the grouping of items organized according to the 5 events ",2021
JSS_Students_Perception_of_Scrum_in_a_Course_Project_2021_IEEE_cleaned.txt,"of the students disagree or somewhat disagree with the ideas stated in Q1, Q2, Q3 and Q13. As Q1 and Q3 were formulated with a ",negative ,"sense, we can state that most of the students agree with the idea that User Stories were well clarified at the time of Product ","of the students disagree or somewhat disagree with the ideas stated in Q1, Q2, Q3 and Q13. As Q1 and Q3 were formulated with a negative sense, we can state that most of the students agree with the idea that User Stories were well clarified at the time of Product ",2021
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,to teach novices about the process of software development in order to enable them to follow organized steps to move toward a solution to a ,"problem, ","and that we must treat software development explicitly as a process that is carried out in stages and small steps, rather than the writing ","to teach novices about the process of software development in order to enable them to follow organized steps to move toward a solution to a problem, and that we must treat software development explicitly as a process that is carried out in stages and small steps, rather than the writing ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"decisions to be made will still be difficult. Some students will still have problems, but we believe that teaching a process can help with some ",problems ,"that students face and result in some meaningful improvement.    2. GROWING ISLANDS OF FUNCTIONALITY  In the 1970s and 1980s, Structured Programming (a.k.a. Stepwise ","decisions to be made will still be difficult. Some students will still have problems, but we believe that teaching a process can help with some problems that students face and result in some meaningful improvement.    2. GROWING ISLANDS OF FUNCTIONALITY  In the 1970s and 1980s, Structured Programming (a.k.a. Stepwise ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,in teaching situations by interested readers.  We do not mean to suggest that the introduction of a semiformal process for beginners will somehow remove all ,problems ,"that students have in developing software. Providing a process, even one that is lightweight and reasonably precise, will still leave plenty of grey areas ","in teaching situations by interested readers.  We do not mean to suggest that the introduction of a semiformal process for beginners will somehow remove all problems that students have in developing software. Providing a process, even one that is lightweight and reasonably precise, will still leave plenty of grey areas ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"year courses, while they were much less prominent a decade ago.  We can easily accept that most or all of the above contribute to the ",problems ,"that teachers currently experience. However, in our view, one of the main reasons for the increasing problems is a lack of recognition of process ","year courses, while they were much less prominent a decade ago.  We can easily accept that most or all of the above contribute to the problems that teachers currently experience. However, in our view, one of the main reasons for the increasing problems is a lack of recognition of process ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"If you write the same code segment twice, move the segment into a separate method.   Hard Problem Rule: If you need the answer to a ",problem ,"that you cannot immediately solve, make it a separate method.   Heavy Functionality Rule: If a sequence of statements or an expression becomes long or ","If you write the same code segment twice, move the segment into a separate method.   Hard Problem Rule: If you need the answer to a problem that you cannot immediately solve, make it a separate method.   Heavy Functionality Rule: If a sequence of statements or an expression becomes long or ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"or all of the above contribute to the problems that teachers currently experience. However, in our view, one of the main reasons for the increasing ",problems ,is a lack of recognition of process as an important topic in introductory programming courses.  Several aspects of programming courses have changed dramatically over ,"or all of the above contribute to the problems that teachers currently experience. However, in our view, one of the main reasons for the increasing problems is a lack of recognition of process as an important topic in introductory programming courses.  Several aspects of programming courses have changed dramatically over ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,seems to be swept under the carpet as if it was an embarrassing secret that must not be mentioned.  While the ultimate solution to the ,problem ,"is explained in detail, the process—how we go about developing the solution—is often entirely neglected in beginners’ courses.  Developing software is, by ","seems to be swept under the carpet as if it was an embarrassing secret that must not be mentioned.  While the ultimate solution to the problem is explained in detail, the process—how we go about developing the solution—is often entirely neglected in beginners’ courses.  Developing software is, by ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,be applied.   5.4 Alternative Representations for Date  The next step in our technique is to consider alternative representations (at least two).  An obvious representation for this ,problem ,"is to use three integer variables day, month, and year; we will denote this alternative R1. An alternative representation is to store the number ","be applied.   5.4 Alternative Representations for Date  The next step in our technique is to consider alternative representations (at least two).  An obvious representation for this problem is to use three integer variables day, month, and year; we will denote this alternative R1. An alternative representation is to store the number ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"zero, but should return 30—the approximation we have used previously.  The most important thing at this stage is that we have explicitly separated two independent ",problems: ,the correct use of this method and the implementation of the method. Separating these problems makes each half easier to solve.  Since our checkDayOverflow ,"zero, but should return 30—the approximation we have used previously.  The most important thing at this stage is that we have explicitly separated two independent problems: the correct use of this method and the implementation of the method. Separating these problems makes each half easier to solve.  Since our checkDayOverflow ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,and year) to illustrate these techniques in practice.   5. A FIRST EXAMPLE: DATE  We demonstrate the techniques discussed above in the context of a simple programming ,problem: ,"the implementation of a class representing a date.   5.1 Specification of Date  Here, we give the specification of the problem as a Java interface (see ","and year) to illustrate these techniques in practice.   5. A FIRST EXAMPLE: DATE  We demonstrate the techniques discussed above in the context of a simple programming problem: the implementation of a class representing a date.   5.1 Specification of Date  Here, we give the specification of the problem as a Java interface (see ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"have the many decades of teaching experience other subjects have gone through, some initial problems could be expected. This might have been viewed as teething ",problems.  ,"The worrying fact, however, is that this does not seem to be true. Many teachers now agree that the teaching of programming has recently ","have the many decades of teaching experience other subjects have gone through, some initial problems could be expected. This might have been viewed as teething problems.  The worrying fact, however, is that this does not seem to be true. Many teachers now agree that the teaching of programming has recently ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,only help those students who have fundamental problems arriving at any solution at all but should improve the quality of solutions of all students.  Another ,problem ,"with hiding the development process is the misleading impressions students develop about the nature of software development, which can lead to a discouraging experience. ","only help those students who have fundamental problems arriving at any solution at all but should improve the quality of solutions of all students.  Another problem with hiding the development process is the misleading impressions students develop about the nature of software development, which can lead to a discouraging experience. ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,find software development difficult. It would help them to know that most developers as a matter of course go through exactly the same experience.  The ,problem ,with teaching a formal process from the start in an introductory course is the overhead in time and complexity this imposes on the course.    ,find software development difficult. It would help them to know that most developers as a matter of course go through exactly the same experience.  The problem with teaching a formal process from the start in an introductory course is the overhead in time and complexity this imposes on the course.    ,2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"nontrivial systems [Caspersen 2007, p. 90-91]. Experience over time has shown that it presents a useful way to reason about the structure of a program, but is ",problematic ,"as a development process in practice, since it requires the developer to have the full (abstract) solution in mind before commencing the implementation.  The ","nontrivial systems [Caspersen 2007, p. 90-91]. Experience over time has shown that it presents a useful way to reason about the structure of a program, but is problematic as a development process in practice, since it requires the developer to have the full (abstract) solution in mind before commencing the implementation.  The ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"the context of a simple programming problem: the implementation of a class representing a date.   5.1 Specification of Date  Here, we give the specification of the ",problem ,as a Java interface (see Figure 7). It could easily be presented more informally; the introduction of interfaces is not a requirement for this process.   5.2 ,"the context of a simple programming problem: the implementation of a class representing a date.   5.1 Specification of Date  Here, we give the specification of the problem as a Java interface (see Figure 7). It could easily be presented more informally; the introduction of interfaces is not a requirement for this process.   5.2 ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,leave plenty of grey areas that students have to struggle with. Some decisions to be made will still be difficult. Some students will still have ,"problems, ",but we believe that teaching a process can help with some problems that students face and result in some meaningful improvement.    2. GROWING ISLANDS OF ,"leave plenty of grey areas that students have to struggle with. Some decisions to be made will still be difficult. Some students will still have problems, but we believe that teaching a process can help with some problems that students face and result in some meaningful improvement.    2. GROWING ISLANDS OF ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"as a verb.  A typical pattern of introducing material is the presentation of a problem, followed by the presentation of a program that solves the ","problem, ",followed by a detailed discussion of the language constructs and concepts or algorithms involved.  This pattern of introducing material creates—unintentionally—the illusion that ,"as a verb.  A typical pattern of introducing material is the presentation of a problem, followed by the presentation of a program that solves the problem, followed by a detailed discussion of the language constructs and concepts or algorithms involved.  This pattern of introducing material creates—unintentionally—the illusion that ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"computer programs. “Program,” in short, is treated as a noun, not as a verb.  A typical pattern of introducing material is the presentation of a ","problem, ","followed by the presentation of a program that solves the problem, followed by a detailed discussion of the language constructs and concepts or algorithms ","computer programs. “Program,” in short, is treated as a noun, not as a verb.  A typical pattern of introducing material is the presentation of a problem, followed by the presentation of a program that solves the problem, followed by a detailed discussion of the language constructs and concepts or algorithms ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"literal 30 with the correct number of days in every month. Here, the Manana Principle comes in again, this time in the form of the Hard ",Problem ,"rule: If we need some information that we do not have, we pretend we have a method that gives us the answer. Thus, we ","literal 30 with the correct number of days in every month. Here, the Manana Principle comes in again, this time in the form of the Hard Problem rule: If we need some information that we do not have, we pretend we have a method that gives us the answer. Thus, we ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"inner loop into a separate method.   Code Duplication Rule: If you write the same code segment twice, move the segment into a separate method.   Hard ",Problem ,"Rule: If you need the answer to a problem that you cannot immediately solve, make it a separate method.   Heavy Functionality Rule: If a ","inner loop into a separate method.   Code Duplication Rule: If you write the same code segment twice, move the segment into a separate method.   Hard Problem Rule: If you need the answer to a problem that you cannot immediately solve, make it a separate method.   Heavy Functionality Rule: If a ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,programmer) in a single step from the problem formulation. The fact that we all start with incomplete and incorrect programs when we start addressing a ,"problem, ","which we then slowly modify to improve and extend our implementation until we arrive at an acceptable solution, seems to be swept under the ","programmer) in a single step from the problem formulation. The fact that we all start with incomplete and incorrect programs when we start addressing a problem, which we then slowly modify to improve and extend our implementation until we arrive at an acceptable solution, seems to be swept under the ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"at all that it does not occur to them to investigate alternatives. Thus, a systematic process should not only help those students who have fundamental ",problems ,arriving at any solution at all but should improve the quality of solutions of all students.  Another problem with hiding the development process is ,"at all that it does not occur to them to investigate alternatives. Thus, a systematic process should not only help those students who have fundamental problems arriving at any solution at all but should improve the quality of solutions of all students.  Another problem with hiding the development process is ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"to the relative immaturity of our discipline: since we do not have the many decades of teaching experience other subjects have gone through, some initial ",problems ,"could be expected. This might have been viewed as teething problems.  The worrying fact, however, is that this does not seem to be true. ","to the relative immaturity of our discipline: since we do not have the many decades of teaching experience other subjects have gone through, some initial problems could be expected. This might have been viewed as teething problems.  The worrying fact, however, is that this does not seem to be true. ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,more detail using an example in the following section. Our techniques do not address the analysis phase or the finding of the classes from the ,problem ,"domain. This may be achieved by using the noun/verb method or other simple methodologies. More likely, in very early student exercises, the teacher ","more detail using an example in the following section. Our techniques do not address the analysis phase or the finding of the classes from the problem domain. This may be achieved by using the noun/verb method or other simple methodologies. More likely, in very early student exercises, the teacher ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"Experts, when given a task in a familiar area, work forward from the givens and develop subgoals in a hierarchical manner, but given an unfamiliar ","problem, ","fall back on general (opportunistic) problem solving” [Winslow 1996, p. 18].  This preliminary study shows that our teaching of STREAM had a positive effect on the ","Experts, when given a task in a familiar area, work forward from the givens and develop subgoals in a hierarchical manner, but given an unfamiliar problem, fall back on general (opportunistic) problem solving” [Winslow 1996, p. 18].  This preliminary study shows that our teaching of STREAM had a positive effect on the ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,involved.  This pattern of introducing material creates—unintentionally—the illusion that these programs were developed (by an expert programmer) in a single step from the ,problem ,"formulation. The fact that we all start with incomplete and incorrect programs when we start addressing a problem, which we then slowly modify to ","involved.  This pattern of introducing material creates—unintentionally—the illusion that these programs were developed (by an expert programmer) in a single step from the problem formulation. The fact that we all start with incomplete and incorrect programs when we start addressing a problem, which we then slowly modify to ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,this stage is that we have explicitly separated two independent problems: the correct use of this method and the implementation of the method. Separating these ,problems ,"makes each half easier to solve.  Since our checkDayOverflow method is now complete, we might now proceed to implement checkMonthOverflow. In the general case, ","this stage is that we have explicitly separated two independent problems: the correct use of this method and the implementation of the method. Separating these problems makes each half easier to solve.  Since our checkDayOverflow method is now complete, we might now proceed to implement checkMonthOverflow. In the general case, ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,STREAM: A First Programming Process   Programming is recognized as one of seven grand challenges in computing education. Decades of research have shown that the major ,problems ,"novices experience are composition-based—they may know what the individual programming language constructs are, but they do not know how to put them ","STREAM: A First Programming Process   Programming is recognized as one of seven grand challenges in computing education. Decades of research have shown that the major problems novices experience are composition-based—they may know what the individual programming language constructs are, but they do not know how to put them ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,is to invite the students for a random walk in the 3D space. Students are shown a few finished programs and told to solve programming ,problems ,"on their own. Our approach to programming education offers an alternative to random walks. Instead, we suggest guided tours. By providing guidance and scaffolding1 ","is to invite the students for a random walk in the 3D space. Students are shown a few finished programs and told to solve programming problems on their own. Our approach to programming education offers an alternative to random walks. Instead, we suggest guided tours. By providing guidance and scaffolding1 ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"be displayed differently depending on their type or state, we might introduce a getDisplayChar method in the Actor class as an application of the Hard ",Problem ,"rule while implementing the simulator’s displayActor method.  In early exercises, we usually start with problems where the methods that naturally develop are in ","be displayed differently depending on their type or state, we might introduce a getDisplayChar method in the Actor class as an application of the Hard Problem rule while implementing the simulator’s displayActor method.  In early exercises, we usually start with problems where the methods that naturally develop are in ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"a familiar area, work forward from the givens and develop subgoals in a hierarchical manner, but given an unfamiliar problem, fall back on general (opportunistic) ",problem ,"solving” [Winslow 1996, p. 18].  This preliminary study shows that our teaching of STREAM had a positive effect on the development of our students’ process competences. ","a familiar area, work forward from the givens and develop subgoals in a hierarchical manner, but given an unfamiliar problem, fall back on general (opportunistic) problem solving” [Winslow 1996, p. 18].  This preliminary study shows that our teaching of STREAM had a positive effect on the development of our students’ process competences. ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"own implicit process.  Some of the first group, those students we lose, might have been saved had we given them better techniques to address this ",problem.  ,"Students in the second group can also greatly benefit from a systematic process, since the techniques they discover and apply in an ad-hoc ","own implicit process.  Some of the first group, those students we lose, might have been saved had we given them better techniques to address this problem.  Students in the second group can also greatly benefit from a systematic process, since the techniques they discover and apply in an ad-hoc ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"the Actor class as an application of the Hard Problem rule while implementing the simulator’s displayActor method.  In early exercises, we usually start with ",problems ,where the methods that naturally develop are in the same class. This can then—a bit later—be extended and linked to a discussion ,"the Actor class as an application of the Hard Problem rule while implementing the simulator’s displayActor method.  In early exercises, we usually start with problems where the methods that naturally develop are in the same class. This can then—a bit later—be extended and linked to a discussion ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"nontrivial systems [Caspersen 2007, p. 90-91]. Experience over time has shown that it presents a useful way to reason about the structure of a program, but is ",problematic ,"as a development process in practice, since it requires the developer to have the full (abstract) solution in mind before commencing the implementation.  The ","nontrivial systems [Caspersen 2007, p. 90-91]. Experience over time has shown that it presents a useful way to reason about the structure of a program, but is problematic as a development process in practice, since it requires the developer to have the full (abstract) solution in mind before commencing the implementation.  The ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,manifests itself in the classroom as pair programming [Williams and Kessler 2001; Bergin et al. 2004; Hanks 2008]. Agile software development in education is covered by a special ,issue ,of Computer Science Education [Williams and Tomayko 2002]; practical software engineering education was the topic for another special issue of the same journal in 2001 [Saiedian 2001].  ,manifests itself in the classroom as pair programming [Williams and Kessler 2001; Bergin et al. 2004; Hanks 2008]. Agile software development in education is covered by a special issue of Computer Science Education [Williams and Tomayko 2002]; practical software engineering education was the topic for another special issue of the same journal in 2001 [Saiedian 2001].  ,2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"constructs are, but they do not know how to put them together. Despite this fact, textbooks, educational practice, and programming education research hardly address the ",issue ,"of teaching the skills needed for systematic development of programs.  We provide a conceptual framework for incremental program development, called Stepwise Improvement, which unifies ","constructs are, but they do not know how to put them together. Despite this fact, textbooks, educational practice, and programming education research hardly address the issue of teaching the skills needed for systematic development of programs.  We provide a conceptual framework for incremental program development, called Stepwise Improvement, which unifies ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,in education is covered by a special issue of Computer Science Education [Williams and Tomayko 2002]; practical software engineering education was the topic for another special ,issue ,of the same journal in 2001 [Saiedian 2001].  Test-driven development. The strategy of test-driven development [Beck 2003; Hunt and Thomas 2003] relates closely to Step 2 in ,in education is covered by a special issue of Computer Science Education [Williams and Tomayko 2002]; practical software engineering education was the topic for another special issue of the same journal in 2001 [Saiedian 2001].  Test-driven development. The strategy of test-driven development [Beck 2003; Hunt and Thomas 2003] relates closely to Step 2 in ,2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,addition to the traditional discussion of algorithms and data structures at the heart of the course is the coverage of real world (large) software systems. ,Issues ,"such as code quality, maintainability, extendibility, testing, modularization, group work, etc., have gained prominence. With this, the programs under investigation are often larger (not ","addition to the traditional discussion of algorithms and data structures at the heart of the course is the coverage of real world (large) software systems. Issues such as code quality, maintainability, extendibility, testing, modularization, group work, etc., have gained prominence. With this, the programs under investigation are often larger (not ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,now look back at the days of teaching Pascal and mourn the relative simplicity of teaching in those days. Some attribute the increased level of,difficulty,"to intrinsic characteristics of new paradigms used in teaching, such as object orientation, some attribute it rather to our relatively naıve treatment of object","now look back at the days of teaching Pascal and mourn the relative simplicity of teaching in those days. Some attribute the increased level ofdifficultyto intrinsic characteristics of new paradigms used in teaching, such as object orientation, some attribute it rather to our relatively naıve treatment of object",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"bugs, getting stuck, and tearing their hair out before finishing an assignment, they often think that they are inadequate programmers because they find software development",difficult.,It would help them to know that most developers as a matter of course go through exactly the same experience. The problem with teaching,"bugs, getting stuck, and tearing their hair out before finishing an assignment, they often think that they are inadequate programmers because they find software developmentdifficult.It would help them to know that most developers as a matter of course go through exactly the same experience. The problem with teaching",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"though, is that the task of teaching programming did not become easier over the last decades. Initially, one might have claimed that much of the",difficulty,could be related to the relative immaturity of our discipline: since we do not have the many decades of teaching experience other subjects have,"though, is that the task of teaching programming did not become easier over the last decades. Initially, one might have claimed that much of thedifficultycould be related to the relative immaturity of our discipline: since we do not have the many decades of teaching experience other subjects have",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"R1 being O(n), where n denotes the number of actors in the simulation, while R2 is O(1). However, our concern here is exclusively implementation",difficulty;,"efficiency should not greatly influence our discussion at this stage.) We might assign an REM value of Trivial to R2, while R1 is slightly","R1 being O(n), where n denotes the number of actors in the simulation, while R2 is O(1). However, our concern here is exclusively implementationdifficulty;efficiency should not greatly influence our discussion at this stage.) We might assign an REM value of Trivial to R2, while R1 is slightly",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"described in writing. We label our candidate representations R1 to Rn. 4.4 Step 4: Evaluation (Evaluate the Alternative Representations) Next, we evaluate each representation with respect to",difficulty,"of implementation. To do this, we create a Representation Evaluation Matrix (REM). A REM is a table with one column for each candidate representation,","described in writing. We label our candidate representations R1 to Rn. 4.4 Step 4: Evaluation (Evaluate the Alternative Representations) Next, we evaluate each representation with respect todifficultyof implementation. To do this, we create a Representation Evaluation Matrix (REM). A REM is a table with one column for each candidate representation,",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"worrying fact, however, is that this does not seem to be true. Many teachers now agree that the teaching of programming has recently become more","difficult,","rather than easier, as it should have been had maturity of the discipline been the significant factor. Instructors now look back at the days","worrying fact, however, is that this does not seem to be true. Many teachers now agree that the teaching of programming has recently become moredifficult,rather than easier, as it should have been had maturity of the discipline been the significant factor. Instructors now look back at the days",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"lightweight and reasonably precise, will still leave plenty of grey areas that students have to struggle with. Some decisions to be made will still be",difficult.,"Some students will still have problems, but we believe that teaching a process can help with some problems that students face and result in","lightweight and reasonably precise, will still leave plenty of grey areas that students have to struggle with. Some decisions to be made will still bedifficult.Some students will still have problems, but we believe that teaching a process can help with some problems that students face and result in",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"the development of students’ process competences. 1. INTRODUCTION Teaching beginners to program is hard. Many teachers agree that this always has been, and remains, a very",difficult,"task that has no quick solutions. What is especially worrying, though, is that the task of teaching programming did not become easier over the","the development of students’ process competences. 1. INTRODUCTION Teaching beginners to program is hard. Many teachers agree that this always has been, and remains, a verydifficulttask that has no quick solutions. What is especially worrying, though, is that the task of teaching programming did not become easier over the",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,STREAM: A First Programming Process   Programming is recognized as one of seven grand ,challenges ,in computing education. Decades of research have shown that the major problems novices experience are composition-based—they may know what the individual programming ,STREAM: A First Programming Process   Programming is recognized as one of seven grand challenges in computing education. Decades of research have shown that the major problems novices experience are composition-based—they may know what the individual programming ,2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"or not. If we do not explicitly teach the programming process, we end up with two groups of students: those who cannot cope with the ",challenge ,"of development and those who can and who discover their own implicit process.  Some of the first group, those students we lose, might have ","or not. If we do not explicitly teach the programming process, we end up with two groups of students: those who cannot cope with the challenge of development and those who can and who discover their own implicit process.  Some of the first group, those students we lose, might have ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"to implement each method using a particular object representation. As values, we use a small ordered set of effort qualifiers. They are Trivial, Easy, Average, ","Challenging, ","and Hard (the “TEACH scale”).  In later exercises, different REMs may be used for other criteria that are explicitly mentioned in the task specification. ","to implement each method using a particular object representation. As values, we use a small ordered set of effort qualifiers. They are Trivial, Easy, Average, Challenging, and Hard (the “TEACH scale”).  In later exercises, different REMs may be used for other criteria that are explicitly mentioned in the task specification. ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,complete date as a string.)   5.5 Evaluation of Alternative Representations for Date  R1 simplifies the implementation of toString whereas the implementation of setToNextDate will be more ,"challenging, ",since it must deal with the special case of the last day of a month.  R2 leads to a simple implementation of setToNextDate (a ,"complete date as a string.)   5.5 Evaluation of Alternative Representations for Date  R1 simplifies the implementation of toString whereas the implementation of setToNextDate will be more challenging, since it must deal with the special case of the last day of a month.  R2 leads to a simple implementation of setToNextDate (a ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,R1: a short description of the first representation alternative here R2: a short description of the second representation alternative here  IMPL.EFFORT  R1  R2  method1 ()  ,Challenging  ,"Trivial  method2 ()  Trivial  Hard  method3 ()  Easy  Hard   4.5 Step 5: Attributes (Define Instance Fields)  When we have settled on one particular representation, we can refine our ","R1: a short description of the first representation alternative here R2: a short description of the second representation alternative here  IMPL.EFFORT  R1  R2  method1 ()  Challenging  Trivial  method2 ()  Trivial  Hard  method3 ()  Easy  Hard   4.5 Step 5: Attributes (Define Instance Fields)  When we have settled on one particular representation, we can refine our ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"the tests because they had to, not because they needed it to understand the task or to ensure that the production code worked. It is ",hard ,"to blame students for this since their behavior mirrors expert behavior [Caspersen 2007, Section 6.3.2].  We refrain from drawing overly strong conclusions from this experiment, since ","the tests because they had to, not because they needed it to understand the task or to ensure that the production code worked. It is hard to blame students for this since their behavior mirrors expert behavior [Caspersen 2007, Section 6.3.2].  We refrain from drawing overly strong conclusions from this experiment, since ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"the inner loop into a separate method.   Code Duplication Rule: If you write the same code segment twice, move the segment into a separate method.   ",Hard ,"Problem Rule: If you need the answer to a problem that you cannot immediately solve, make it a separate method.   Heavy Functionality Rule: If ","the inner loop into a separate method.   Code Duplication Rule: If you write the same code segment twice, move the segment into a separate method.   Hard Problem Rule: If you need the answer to a problem that you cannot immediately solve, make it a separate method.   Heavy Functionality Rule: If ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"the literal 30 with the correct number of days in every month. Here, the Manana Principle comes in again, this time in the form of the ",Hard ,"Problem rule: If we need some information that we do not have, we pretend we have a method that gives us the answer. Thus, ","the literal 30 with the correct number of days in every month. Here, the Manana Principle comes in again, this time in the form of the Hard Problem rule: If we need some information that we do not have, we pretend we have a method that gives us the answer. Thus, ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"to be displayed differently depending on their type or state, we might introduce a getDisplayChar method in the Actor class as an application of the ",Hard ,"Problem rule while implementing the simulator’s displayActor method.  In early exercises, we usually start with problems where the methods that naturally develop are ","to be displayed differently depending on their type or state, we might introduce a getDisplayChar method in the Actor class as an application of the Hard Problem rule while implementing the simulator’s displayActor method.  In early exercises, we usually start with problems where the methods that naturally develop are ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"special case of the last day of a month.  R2 leads to a simple implementation of setToNextDate (a simple increment), whereas implementing toString will be ",hard.  ,"The result of this analysis is the Effort REM for Date (see Table II).  We choose to use R1 for our class, since it ","special case of the last day of a month.  R2 leads to a simple implementation of setToNextDate (a simple increment), whereas implementing toString will be hard.  The result of this analysis is the Effort REM for Date (see Table II).  We choose to use R1 for our class, since it ",2009
TCE_STREAM_A_First_Programming_Process_2009_ACM_cleaned.txt,"and therefore classified as Average again. For R1, the task is considerable harder, since the list has no particular order. We consider this to be ",Hard. ,The result of the analysis is summarized in the Effort REM for class Simulator (see Table III).   Table III. Estimate of Required Effort to ,"and therefore classified as Average again. For R1, the task is considerable harder, since the list has no particular order. We consider this to be Hard. The result of the analysis is summarized in the Effort REM for class Simulator (see Table III).   Table III. Estimate of Required Effort to ",2009
