File,Left Context,Hit,Right Context,Full Passage,Year
ICSE_Teaching_students_global_software_engineering_skills_using_distributed_Scrum_2013_IEEE_cleaned.txt,"sometimes, if they hadn’t checked in their code. — A Canadian student Although the Daily Scrums were scheduled twice a week, students remarked their added ",benefits ,"in improving the aware- ness and in encouraging the students to work daily: If we could somehow have actually Daily Scrums, that would force ","sometimes, if they hadn’t checked in their code. — A Canadian student Although the Daily Scrums were scheduled twice a week, students remarked their added benefits in improving the aware- ness and in encouraging the students to work daily: If we could somehow have actually Daily Scrums, that would force ",2013
ICSE_Teaching_students_global_software_engineering_skills_using_distributed_Scrum_2013_IEEE_cleaned.txt,"when augmented with GSE best practices [3]. Adopting agile methods in distributed settings seems to be a rising industry trend, as agile methods both provide several ","benefits, ","as well as strategies for addressing GSE challenges [4], [5]. Therefore, software engineering curricula must respond by providing students with knowledge and experiences of globally distributed ","when augmented with GSE best practices [3]. Adopting agile methods in distributed settings seems to be a rising industry trend, as agile methods both provide several benefits, as well as strategies for addressing GSE challenges [4], [5]. Therefore, software engineering curricula must respond by providing students with knowledge and experiences of globally distributed ",2013
ICSE_Teaching_students_global_software_engineering_skills_using_distributed_Scrum_2013_IEEE_cleaned.txt,and supporting GSE practices in our instructional design (summary in Table II).  A. Distributed Communication Our first goal was to teach the students strategies for ,successful ,"distributed communication, thus we will first look at how the student teams communicated. Figure 1a shows the social network of the entire project, based ","and supporting GSE practices in our instructional design (summary in Table II).  A. Distributed Communication Our first goal was to teach the students strategies for successful distributed communication, thus we will first look at how the student teams communicated. Figure 1a shows the social network of the entire project, based ",2013
ICSE_Teaching_students_global_software_engineering_skills_using_distributed_Scrum_2013_IEEE_cleaned.txt,of jelled really well. (...) And we all sort of took a collective pride in the quality work that we were doing. (...) That was the most ,positive ,"aspect of the course. — A Canadian student The reverse effect was also observed in some teams: when programming difficulties resulted in some members underperforming, ","of jelled really well. (...) And we all sort of took a collective pride in the quality work that we were doing. (...) That was the most positive aspect of the course. — A Canadian student The reverse effect was also observed in some teams: when programming difficulties resulted in some members underperforming, ",2013
ICSE_Teaching_students_global_software_engineering_skills_using_distributed_Scrum_2013_IEEE_cleaned.txt,"a sprint. A couple of teams used also pair programming with distributed pairs. To our surprise, this ended up being a practice that received very ",positive ,"comments and the students wished they had used it even more, despite the challenges created by the time-zone difference. (...) maybe we should have ","a sprint. A couple of teams used also pair programming with distributed pairs. To our surprise, this ended up being a practice that received very positive comments and the students wished they had used it even more, despite the challenges created by the time-zone difference. (...) maybe we should have ",2013
ICSE_Teaching_students_global_software_engineering_skills_using_distributed_Scrum_2013_IEEE_cleaned.txt,"However, most courses so far have used the waterfall development process in the distributed course projects, with the exception of Scharff et al. [9]–[11], who report ",positive ,"experiences from the adoption of Scrum, having previously used the waterfall model. Implementing distributed Scrum in classroom environments requires additional technological support for the ","However, most courses so far have used the waterfall development process in the distributed course projects, with the exception of Scharff et al. [9]–[11], who report positive experiences from the adoption of Scrum, having previously used the waterfall model. Implementing distributed Scrum in classroom environments requires additional technological support for the ",2013
ICSE_Teaching_students_global_software_engineering_skills_using_distributed_Scrum_2013_IEEE_cleaned.txt,"large time-zone distance, required good time management. Several students mentioned that during this course they had learned to manage their own time much better, ",positively ,"influencing their ability to estimate, schedule, and allocate tasks in the short sprints. I think the technical things I could have learned just on ","large time-zone distance, required good time management. Several students mentioned that during this course they had learned to manage their own time much better, positively influencing their ability to estimate, schedule, and allocate tasks in the short sprints. I think the technical things I could have learned just on ",2013
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"opportunities amongst other team members. One of the teams dropped the SM role toward the end. This way team members contributed where they could, making ",easy ,"for the customer to communicate equally with all.   5.2.10. Product owner  In typical agile projects, a product owner is a dedicated role in agile team ","opportunities amongst other team members. One of the teams dropped the SM role toward the end. This way team members contributed where they could, making easy for the customer to communicate equally with all.   5.2.10. Product owner  In typical agile projects, a product owner is a dedicated role in agile team ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,programming  Online communication  Perceived effectiveness Positives (+ )  (+ ) knowledge transfer (+ ) collaborative learning (+ ) remote pair programming worked via screen sharing (+ ) combined with code review for improved code quality (+ ) ,easy ,approach to customer  Negatives (-) (-) scheduling common time  (-) confusion in remote pair programming sessions sometimes  (-) difficulties communicating with customer during sprints due to technical issues (-) ,programming  Online communication  Perceived effectiveness Positives (+ )  (+ ) knowledge transfer (+ ) collaborative learning (+ ) remote pair programming worked via screen sharing (+ ) combined with code review for improved code quality (+ ) easy approach to customer  Negatives (-) (-) scheduling common time  (-) confusion in remote pair programming sessions sometimes  (-) difficulties communicating with customer during sprints due to technical issues (-) ,2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"in university contexts comes with challenges for students and to counter these challenges, they perform some adaptations to standard agile practices making them effective and ",easier ,to use in university contexts. This study describes the constraints the students faced while applying agile practices in a university course taught at the ,"in university contexts comes with challenges for students and to counter these challenges, they perform some adaptations to standard agile practices making them effective and easier to use in university contexts. This study describes the constraints the students faced while applying agile practices in a university course taught at the ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,at the university.  • Having a combined sprint review and planning session can help make the most of the limited customer availability.  • Utilizing online tools to ,simplify ,"communication within teams such as team emails, messengers, chat channels, digital scrum boards, virtual pair programming tools, bots to update direct from chats to ","at the university.  • Having a combined sprint review and planning session can help make the most of the limited customer availability.  • Utilizing online tools to simplify communication within teams such as team emails, messengers, chat channels, digital scrum boards, virtual pair programming tools, bots to update direct from chats to ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"it was time to rotate a new scrum master. After a couple of sprints, the team decided to assign a dedicated scrum master, which fit ",well ,"in their context. Everyone knew who to contact when there were any troubles, and the customer preferred having one consistent point of contact.  Most ","it was time to rotate a new scrum master. After a couple of sprints, the team decided to assign a dedicated scrum master, which fit well in their context. Everyone knew who to contact when there were any troubles, and the customer preferred having one consistent point of contact.  Most ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"standard ways to apply and follow agile methods in university settings. Not all adaptations proved useful to the teams, but most were seen to work ",well ,in university contexts.  The research questions driving this study are listed below:  RQ1: What are the most common constraints faced by students while practicing ,"standard ways to apply and follow agile methods in university settings. Not all adaptations proved useful to the teams, but most were seen to work well in university contexts.  The research questions driving this study are listed below:  RQ1: What are the most common constraints faced by students while practicing ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"peak workload.  Often, teams experimented by modifying a few practices at the beginning of the project, but with time they realized it did not work ",well ,"and so adapted it another way, thus being agile with their practices. For example, one of the teams initially started with daily virtual standup ","peak workload.  Often, teams experimented by modifying a few practices at the beginning of the project, but with time they realized it did not work well and so adapted it another way, thus being agile with their practices. For example, one of the teams initially started with daily virtual standup ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"working on the project every day, so the meetings were not always productive or necessary. They later reduced the number of standups and that worked ",well ,"for the team as each team member had something useful and new to report at each standup. Similarly, another team started off with a ","working on the project every day, so the meetings were not always productive or necessary. They later reduced the number of standups and that worked well for the team as each team member had something useful and new to report at each standup. Similarly, another team started off with a ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,are the challenges of agile and Lean software development?  • Please rate your overall level of satisfaction with your customer on a scale of 1–10; where 1 is ,well ,below standard and 10 is excellent?  • How did your team 'tweak' standard agile practices to fit the university context?  The essays were between 4 and 6 pages ,are the challenges of agile and Lean software development?  • Please rate your overall level of satisfaction with your customer on a scale of 1–10; where 1 is well below standard and 10 is excellent?  • How did your team 'tweak' standard agile practices to fit the university context?  The essays were between 4 and 6 pages ,2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,Negatives (-) (-) scheduling common time  (-) confusion in remote pair programming sessions sometimes  (-) difficulties communicating with customer during sprints due to technical issues (-) Emailed tasks not accepted ,well ,"by team  Customer communication Customer related issues      5.2.2. Scrum board  All the teams opted to use online tools (Trello, Jira, GitHub using ZenHub) as scrum ","Negatives (-) (-) scheduling common time  (-) confusion in remote pair programming sessions sometimes  (-) difficulties communicating with customer during sprints due to technical issues (-) Emailed tasks not accepted well by team  Customer communication Customer related issues      5.2.2. Scrum board  All the teams opted to use online tools (Trello, Jira, GitHub using ZenHub) as scrum ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"T1-T18] and conflicting due dates of deliverables in other courses such as assignments, tests and projects [raised by 15 teams T4-T18]. This constraint is ",well ,captured by the following comment from one of the students in T9.  “It was extremely challenging to organize times for the entire team to ,"T1-T18] and conflicting due dates of deliverables in other courses such as assignments, tests and projects [raised by 15 teams T4-T18]. This constraint is well captured by the following comment from one of the students in T9.  “It was extremely challenging to organize times for the entire team to ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"in detail, the challenges they faced associated with applying agile practices in a university context, the adaptations they made due to these challenges, and how ",well ,"those adaptations worked in their experience.  The data collected was saved and analysed in NVivo, a data analysis software, using open coding and constant ","in detail, the challenges they faced associated with applying agile practices in a university context, the adaptations they made due to these challenges, and how well those adaptations worked in their experience.  The data collected was saved and analysed in NVivo, a data analysis software, using open coding and constant ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,e.g. sometimes messages were lost in the channel or poor voice quality when video chatting). The strategy that was most commonly reported to work ,well ,was having at least 1–2 physical stand-ups (typically held before or after the weekly lectures or customer meetings) accompanied by a few virtual meetings ,e.g. sometimes messages were lost in the channel or poor voice quality when video chatting). The strategy that was most commonly reported to work well was having at least 1–2 physical stand-ups (typically held before or after the weekly lectures or customer meetings) accompanied by a few virtual meetings ,2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,times a week (before lecture and PO meeting with the PO) seen as more valuable than virtual (+ ) convenient and suited team members (+ ) Slack bot worked ,better ,than manual slack updates  (+ ) tidier than a physical scrum board (+ ) phone notifications useful (+ ) constant availability and sharing (+ ) improved workload balance (+ ) more frequent customer collaboration ,times a week (before lecture and PO meeting with the PO) seen as more valuable than virtual (+ ) convenient and suited team members (+ ) Slack bot worked better than manual slack updates  (+ ) tidier than a physical scrum board (+ ) phone notifications useful (+ ) constant availability and sharing (+ ) improved workload balance (+ ) more frequent customer collaboration ,2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,than a physical scrum board (+ ) phone notifications useful (+ ) constant availability and sharing (+ ) improved workload balance (+ ) more frequent customer collaboration due to short sprints (+ ) increased focus (+ ) ,better ,communication (+ ) improved mutual understanding of schedule (+ ) improved workload balance (+ ) combining/sequencing meetings proved efficient for customer collaboration  (+ ) moving retrospective before review followed by sprint ,than a physical scrum board (+ ) phone notifications useful (+ ) constant availability and sharing (+ ) improved workload balance (+ ) more frequent customer collaboration due to short sprints (+ ) increased focus (+ ) better communication (+ ) improved mutual understanding of schedule (+ ) improved workload balance (+ ) combining/sequencing meetings proved efficient for customer collaboration  (+ ) moving retrospective before review followed by sprint ,2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,these modifications based on reflection of the students. Recommendations for educators and students are also provided. Our findings and recommendations will help educators and students ,better ,coordinate and apply agile practices on industry-based projects in university contexts.  1. Introduction  Agile courses have been taught at both the graduate and undergraduate ,these modifications based on reflection of the students. Recommendations for educators and students are also provided. Our findings and recommendations will help educators and students better coordinate and apply agile practices on industry-based projects in university contexts.  1. Introduction  Agile courses have been taught at both the graduate and undergraduate ,2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,customer collaboration  (+ ) moving retrospective before review followed by sprint planning for next sprint suited PO and the team (+ ) PO in first few retrospectives provides direction (+ ) ,better ,focus on one area  (+ ) specialization increased productivity and efficiency of team members in short term (+ ) single point of contact (+ ) experienced SM effective in running ,customer collaboration  (+ ) moving retrospective before review followed by sprint planning for next sprint suited PO and the team (+ ) PO in first few retrospectives provides direction (+ ) better focus on one area  (+ ) specialization increased productivity and efficiency of team members in short term (+ ) single point of contact (+ ) experienced SM effective in running ,2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,some students not suited as SM (-) reduced opportunity to consolidate learning  (-) Collectively sharing product ownership added more responsibilities so having dedicated PO would have been ,better ,for the team to focus on work (-) reduced velocity due to private reconciliations of (two) PO disagreements  (-) attrition over time (-) messy log (-) untimely reminders (-) ,some students not suited as SM (-) reduced opportunity to consolidate learning  (-) Collectively sharing product ownership added more responsibilities so having dedicated PO would have been better for the team to focus on work (-) reduced velocity due to private reconciliations of (two) PO disagreements  (-) attrition over time (-) messy log (-) untimely reminders (-) ,2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"of deliverables in other courses, and limited dedication of team members due to demands from other courses. This leads to students adapting agile practices to ",better ,"suit the university context.  As an example, it was impossible for the students to meet every morning to perform a stand-up meeting. Also, ","of deliverables in other courses, and limited dedication of team members due to demands from other courses. This leads to students adapting agile practices to better suit the university context.  As an example, it was impossible for the students to meet every morning to perform a stand-up meeting. Also, ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"one student noted that:  “... at university, the technically competency and programming skills of students vary. Some students are more proficient at coding than others.”  To ",better ,"understand the frequency of these constraints, the students in 2017 were given these constraints as a closed list to select the ones they faced while ","one student noted that:  “... at university, the technically competency and programming skills of students vary. Some students are more proficient at coding than others.”  To better understand the frequency of these constraints, the students in 2017 were given these constraints as a closed list to select the ones they faced while ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"Where possible, teams should be provided a dedicated place for them to arrange collocated code sessions and have their physical  • Scrum boards.  • Educate teams on ",best ,practices for virtual communication.  Allocating time for daily standups during classes and lab sessions  • can prove to be useful.  Allocate a training period before ,"Where possible, teams should be provided a dedicated place for them to arrange collocated code sessions and have their physical  • Scrum boards.  • Educate teams on best practices for virtual communication.  Allocating time for daily standups during classes and lab sessions  • can prove to be useful.  Allocate a training period before ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,Programming or Test Driven Development so they do not have to experiment during the project.   7. Conclusion  It has long been acknowledged that learning agile is ,best ,"done through practical hands-on projects. Yet, university projects cannot fully replicate real-world scenarios. Students face many constraints such as difficulty in setting ","Programming or Test Driven Development so they do not have to experiment during the project.   7. Conclusion  It has long been acknowledged that learning agile is best done through practical hands-on projects. Yet, university projects cannot fully replicate real-world scenarios. Students face many constraints such as difficulty in setting ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,practices to university contexts is not a straightforward process and requires modifications to standard ways to work around the constraints imposed by university settings. A ,good ,number of agile practices were adapted to suit university settings; but not all were found effective to students in learning agile practices. The adaptations ,practices to university contexts is not a straightforward process and requires modifications to standard ways to work around the constraints imposed by university settings. A good number of agile practices were adapted to suit university settings; but not all were found effective to students in learning agile practices. The adaptations ,2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"least 2 stand-ups weekly. However, the frequency of can be adjusted to suit the needs. Combining physical and online stand-ups can serve as a ",good ,compromise.  • Sprint length can remain fixed most of the time but consider varying the sprint length occasionally to balance student workloads during busy assessment ,"least 2 stand-ups weekly. However, the frequency of can be adjusted to suit the needs. Combining physical and online stand-ups can serve as a good compromise.  • Sprint length can remain fixed most of the time but consider varying the sprint length occasionally to balance student workloads during busy assessment ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,practices do students choose to follow and how were those practices adapted to fit the university context?  RQ3: Which adapted practices are perceived to be ,beneficial ,and effective in terms of outcomes and which are not?   4.1. Data collection and analysis  This research is based on data collected from two years’ ,practices do students choose to follow and how were those practices adapted to fit the university context?  RQ3: Which adapted practices are perceived to be beneficial and effective in terms of outcomes and which are not?   4.1. Data collection and analysis  This research is based on data collected from two years’ ,2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"schedules and common understanding.   5.3. Perceived effectiveness of adaptations  As described in Section 4, we asked the teams. Which tweaked [adapted] practices did and did not prove ",beneficial ,"and effective in terms of outcomes and why? In response to this, they shared their experiences with the adapted practices and we then synthesized ","schedules and common understanding.   5.3. Perceived effectiveness of adaptations  As described in Section 4, we asked the teams. Which tweaked [adapted] practices did and did not prove beneficial and effective in terms of outcomes and why? In response to this, they shared their experiences with the adapted practices and we then synthesized ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"differences in  student schedules. Digital scrum board such as Trello, Jira, Visual Studio Team Services (VSTS) was adopted by all the teams and reported to ",benefit ,in the university context if regularly updated by all team members. The main benefit was that the team members and industry partners could access ,"differences in  student schedules. Digital scrum board such as Trello, Jira, Visual Studio Team Services (VSTS) was adopted by all the teams and reported to benefit in the university context if regularly updated by all team members. The main benefit was that the team members and industry partners could access ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"remotely at any time, still few team members reported keeping the digital board up to date cumbersome.  Using online communication for meetings did not prove ",beneficial ,at all times and email was reported as challenging for the teams (e.g. missing details). There were instances when technical issues led to ,"remotely at any time, still few team members reported keeping the digital board up to date cumbersome.  Using online communication for meetings did not prove beneficial at all times and email was reported as challenging for the teams (e.g. missing details). There were instances when technical issues led to ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"university context is acknowledged to be challenging (Kropp and Meier, 2013; Matthies et al., 2016; Lu and DeClue, 2011), it is also seen as useful due to numerous ","benefits, ","such as gaining agile experience (Schneider and Vasa, 2006), customer coordination and collaboration (Shukla and Williams, 2002), and improving job prospects (Hanks, 2007). It nurtures software development ","university context is acknowledged to be challenging (Kropp and Meier, 2013; Matthies et al., 2016; Lu and DeClue, 2011), it is also seen as useful due to numerous benefits, such as gaining agile experience (Schneider and Vasa, 2006), customer coordination and collaboration (Shukla and Williams, 2002), and improving job prospects (Hanks, 2007). It nurtures software development ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"be done in person where possible, as immediate feedback from team members can be extremely useful.  • Having one stable scrum master and others rotating can ",benefit ,"the teams and members individually.   6.2.2. Recommendations for educators  • Where resources are available, provide teams with experienced tutors or make masters students the Scrum Master ","be done in person where possible, as immediate feedback from team members can be extremely useful.  • Having one stable scrum master and others rotating can benefit the teams and members individually.   6.2.2. Recommendations for educators  • Where resources are available, provide teams with experienced tutors or make masters students the Scrum Master ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,Services (VSTS) was adopted by all the teams and reported to benefit in the university context if regularly updated by all team members. The main ,benefit ,"was that the team members and industry partners could access it remotely at any time, still few team members reported keeping the digital board ","Services (VSTS) was adopted by all the teams and reported to benefit in the university context if regularly updated by all team members. The main benefit was that the team members and industry partners could access it remotely at any time, still few team members reported keeping the digital board ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"but less frequently, daily but virtually, physically once weekly accompanied with bi/tri-weekly virtually meetings, and only daily virtual meetings. These adaptations had both ",positive ,"and negative effects, some of which are shown in Fig. 2 (and also summarized in Table 2 earlier).   6. Discussion  Applying agile practices to university contexts is ","but less frequently, daily but virtually, physically once weekly accompanied with bi/tri-weekly virtually meetings, and only daily virtual meetings. These adaptations had both positive and negative effects, some of which are shown in Fig. 2 (and also summarized in Table 2 earlier).   6. Discussion  Applying agile practices to university contexts is ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,determine the effectiveness of these adaptations as summarised in Table 2 and few elaborated below. It is evident from the results that the adaptations had both ,positive ,"and negative effects.  To address the problem of conflicting schedules and physically meeting each other every day, every team adapted daily stand-ups someway ","determine the effectiveness of these adaptations as summarised in Table 2 and few elaborated below. It is evident from the results that the adaptations had both positive and negative effects.  To address the problem of conflicting schedules and physically meeting each other every day, every team adapted daily stand-ups someway ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"individual reflection surveys and analysis of 75 student essays. We discuss the adaptations students made to fit their needs and their impact on practice, including both ",positive ,"and negative. Based on the lessons learned, recommendations are presented for educators and students interested in tailoring agile for a tertiary course. The remainder ","individual reflection surveys and analysis of 75 student essays. We discuss the adaptations students made to fit their needs and their impact on practice, including both positive and negative. Based on the lessons learned, recommendations are presented for educators and students interested in tailoring agile for a tertiary course. The remainder ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,"attrition over time (-) messy log (-) untimely reminders (-) notifications disabled Standard practices  Pair programming  Constraints  Technical, schedule  Main adaptations  Remote pair programming  Online communication  Perceived effectiveness ",Positives (+ )  (+ ) ,knowledge transfer (+ ) collaborative learning (+ ) remote pair programming worked via screen sharing (+ ) combined with code review for improved code quality (+ ) easy approach to customer  Negatives (-) (-) ,"attrition over time (-) messy log (-) untimely reminders (-) notifications disabled Standard practices  Pair programming  Constraints  Technical, schedule  Main adaptations  Remote pair programming  Online communication  Perceived effectiveness Positives (+ )  (+ ) knowledge transfer (+ ) collaborative learning (+ ) remote pair programming worked via screen sharing (+ ) combined with code review for improved code quality (+ ) easy approach to customer  Negatives (-) (-) ",2018
JSS_Adapting_agile_practices_in_university_contexts_2018_ScienceDirect_cleaned.txt,sub teams (backend/frontend) Decreased cross-functionality  Dedicated SM  Rotating SM  No SM Overseer with SM Collective product ownership  Multiple POs Condensed collaboration  Perceived effectiveness ,Positives (+ )  (+ ) 2–3 ,times a week (before lecture and PO meeting with the PO) seen as more valuable than virtual (+ ) convenient and suited team members (+ ) Slack bot ,sub teams (backend/frontend) Decreased cross-functionality  Dedicated SM  Rotating SM  No SM Overseer with SM Collective product ownership  Multiple POs Condensed collaboration  Perceived effectiveness Positives (+ )  (+ ) 2–3 times a week (before lecture and PO meeting with the PO) seen as more valuable than virtual (+ ) convenient and suited team members (+ ) Slack bot ,2018
JSS_Learning_Process_of_Agile_Scrum_Methodology_With_Lego_Blocks_in_Interactive_Academic_Games_Viewpoint_of_Students_2020_IEEE_cleaned.txt,II.  Each workshop introduced Scrum to freshmen and students who did not know the method or how it worked. First-year students were invited as ,"well, ","to allow the understanding of the learning process in different knowledge levels.  After an introduction to Scrum, we presented the challenge of building a ","II.  Each workshop introduced Scrum to freshmen and students who did not know the method or how it worked. First-year students were invited as well, to allow the understanding of the learning process in different knowledge levels.  After an introduction to Scrum, we presented the challenge of building a ",2020
JSS_Learning_Process_of_Agile_Scrum_Methodology_With_Lego_Blocks_in_Interactive_Academic_Games_Viewpoint_of_Students_2020_IEEE_cleaned.txt,"such as process steps of Scrum, main roles, and artifacts. When compared to other traditional learning processes it is expected from students of this activity ",better ,"feelings and good motivations.  In Section II, the Scrum methodology is presented. Section III briefly presents some of the techniques and methods used to ","such as process steps of Scrum, main roles, and artifacts. When compared to other traditional learning processes it is expected from students of this activity better feelings and good motivations.  In Section II, the Scrum methodology is presented. Section III briefly presents some of the techniques and methods used to ",2020
JSS_Learning_Process_of_Agile_Scrum_Methodology_With_Lego_Blocks_in_Interactive_Academic_Games_Viewpoint_of_Students_2020_IEEE_cleaned.txt,"such as watching videos, developing real projects under Scrum process, reading books, having tutorial classes, among others.  Finally, in question 13, students were asked about the ",best ,alternative to learn Scrum quickly. Students could choose only one alternative. Results show that 91.5% of students consider practical activities in academic or professional environments ,"such as watching videos, developing real projects under Scrum process, reading books, having tutorial classes, among others.  Finally, in question 13, students were asked about the best alternative to learn Scrum quickly. Students could choose only one alternative. Results show that 91.5% of students consider practical activities in academic or professional environments ",2020
JSS_Learning_Process_of_Agile_Scrum_Methodology_With_Lego_Blocks_in_Interactive_Academic_Games_Viewpoint_of_Students_2020_IEEE_cleaned.txt,learning needs [8]. Teaching Agile methodologies in educational institutions tends to be more effective if done in an agile environment: valuing students that fit the method ,"best, ","building their skills through real practice [8]. Scrum is an Agile Methodology which focuses on project management and allows iterative development. However, the learning process ","learning needs [8]. Teaching Agile methodologies in educational institutions tends to be more effective if done in an agile environment: valuing students that fit the method best, building their skills through real practice [8]. Scrum is an Agile Methodology which focuses on project management and allows iterative development. However, the learning process ",2020
JSS_Learning_Process_of_Agile_Scrum_Methodology_With_Lego_Blocks_in_Interactive_Academic_Games_Viewpoint_of_Students_2020_IEEE_cleaned.txt,"very effective to learn Scrum. When analyzing other techniques, students also indicated that the practicality of activities such as the Lego blocks city is a ",good ,"alternative.  As further works we encourage the analysis of learning activities, including Lego blocks, for methodologies such as XP, FDD, Lean or Kanban Software ","very effective to learn Scrum. When analyzing other techniques, students also indicated that the practicality of activities such as the Lego blocks city is a good alternative.  As further works we encourage the analysis of learning activities, including Lego blocks, for methodologies such as XP, FDD, Lean or Kanban Software ",2020
JSS_Learning_Process_of_Agile_Scrum_Methodology_With_Lego_Blocks_in_Interactive_Academic_Games_Viewpoint_of_Students_2020_IEEE_cleaned.txt,"games. A Scrum-based game seeks to create an interactive and collaborative environment among students. Among other developed trait, we can mention: responsibility, team work, ",good ,"design, adherence to deadlines, workspace organization, respect to the methodology stages and face-to-face communication.  B. Students Feedback  Initially, any student could participate ","games. A Scrum-based game seeks to create an interactive and collaborative environment among students. Among other developed trait, we can mention: responsibility, team work, good design, adherence to deadlines, workspace organization, respect to the methodology stages and face-to-face communication.  B. Students Feedback  Initially, any student could participate ",2020
JSS_Learning_Process_of_Agile_Scrum_Methodology_With_Lego_Blocks_in_Interactive_Academic_Games_Viewpoint_of_Students_2020_IEEE_cleaned.txt,"steps of Scrum, main roles, and artifacts. When compared to other traditional learning processes it is expected from students of this activity better feelings and ",good ,"motivations.  In Section II, the Scrum methodology is presented. Section III briefly presents some of the techniques and methods used to teach Scrum in ","steps of Scrum, main roles, and artifacts. When compared to other traditional learning processes it is expected from students of this activity better feelings and good motivations.  In Section II, the Scrum methodology is presented. Section III briefly presents some of the techniques and methods used to teach Scrum in ",2020
JSS_Learning_Process_of_Agile_Scrum_Methodology_With_Lego_Blocks_in_Interactive_Academic_Games_Viewpoint_of_Students_2020_IEEE_cleaned.txt,"accomplished. A creative and entertaining environment makes students feel outside an academic mental state, improving their learning process due to unusual techniques. Creative environments are ",positively ,"accepted, especially among people aged 18 to 25, because they are used to fast changing concepts like technology and electronic games. A Scrum-based game seeks ","accomplished. A creative and entertaining environment makes students feel outside an academic mental state, improving their learning process due to unusual techniques. Creative environments are positively accepted, especially among people aged 18 to 25, because they are used to fast changing concepts like technology and electronic games. A Scrum-based game seeks ",2020
JSS_Learning_Process_of_Agile_Scrum_Methodology_With_Lego_Blocks_in_Interactive_Academic_Games_Viewpoint_of_Students_2020_IEEE_cleaned.txt,"they had known before and which ones they came to know after the workshop. Among students who had no knowledge of Scrum, the results were ",positive. ,"Unfortunately, many students indicated they knew “Development Time” because they had some experience in academic projects that used this term and related that to ","they had known before and which ones they came to know after the workshop. Among students who had no knowledge of Scrum, the results were positive. Unfortunately, many students indicated they knew “Development Time” because they had some experience in academic projects that used this term and related that to ",2020
